Scan Name,Dice Coefficient,Jaccard Index
197_5,0.003394235103815863,0.0017000026562541504
197_6,0.0014118109602995184,0.0007064041346996441
197_7,0.0006295020638674808,0.00031485013133748335
198,0.017395982783357244,0.008774310266847581
198_0,0.014009430738741202,0.007054127524861498
198_1,0.01494645705172021,0.007529498186492815
198_2,0.016101857819690854,0.008116272442291251
198_3,0.01729106628242075,0.00872093023255814
198_4,0.015117581187010079,0.007616361071932299
198_5,0.012262222920924383,0.006168933881683012
198_6,0.01023569329233004,0.005144173738479788
198_7,0.008593776999550728,0.004315431427447532
199,0.0048170580526334435,0.0024143440440262736
199_0,0.004280852588214222,0.0021450175460640273
199_1,0.005121159130652011,0.002567152964748607
199_2,0.0052278284063125135,0.002620764657116624
199_3,0.005024501100774093,0.0025185778489743246
199_4,0.00457322456474909,0.0022918528612765354
199_5,0.0042048727054292325,0.0021068659041818634
199_6,0.004066118624591178,0.002037201062887511
199_7,0.0035324767077317084,0.001769363471491131
2,0.0008579798252172527,0.00042917402393564843
20,0.0012627744159668325,0.0006317861096512317
200,0.0011055947265217574,0.0005531031172056814
201,0.0012314242778427116,0.0006160914739205347
202,0.0009676367575754388,0.0004840525723185066
203,0.0010561609388097233,0.0005283594857301005
204,0.0015342325640861727,0.0007677052012027381
205,0.0006420651449173958,0.00032113566746813345
206,0.0011404449437437234,0.0005705478110550025
207,0.0006123216613161417,0.0003062545938189073
208,0.0011184458465540927,0.0005595358285387601
209,0.0004256429267756862,0.0002128667660044908
21,0.0020028868424880556,0.0010024473155132922
210,0.0003903227830014428,0.00019519948690420585
211,0.0006448492664839593,0.0003225286244154169
212,0.002829791077126859,0.0014169003044828313
212_0,0.0007807807807807808,0.00039054285456784933
212_1,0.0013675162298629477,0.0006842259599840598
212_2,0.0017133453067113538,0.0008574071706315481
212_3,0.0026490066225165563,0.001326259946949602
212_4,0.003134044116544454,0.0015694814703563248
212_5,0.0034917034737973023,0.0017489050658455283
212_6,0.003234277406050176,0.0016197580765001337
212_7,0.0023464998044583495,0.0011746280344557558
213,0.0029880139893382228,0.0014962423912673853
214,0.0027996094203442835,0.001401766910095457
215,0.002223030596984762,0.0011127521395188865
216,0.0004794063698515925,0.00023976065631873574
217,0.0005094774382548082,0.00025480362747709666
218,0.0019262910399138835,0.000964074063572178
219,0.002346675659914705,0.0011747161688777591
22,0.0017588153527559503,0.0008801817149346961
220,0.0015592045272617167,0.0007802105175164228
221,0.0025577446376173186,0.0012805099275089102
222,0.00323972323972324,0.0016224898288640125
223,0.0005923630729973571,0.0002962692859910208
224,0.0013785916654907027,0.0006897712892205585
225,0.0021171155188115767,0.0010596794913538441
226,0.0012894619831036016,0.0006451469377766902
227,0.0010001060718561059,0.0005003032140691328
228,0.009947177059751663,0.004998448757282223
228_0,0.008634222919937205,0.0043358297201418995
228_1,0.009243683004828532,0.004643302108809007
228_2,0.009739868643703214,0.004893766643994328
228_3,0.010073029463611181,0.005062009617818274
228_4,0.009665491443804282,0.004856214572100097
228_5,0.00887650307065077,0.004458037426779327
228_6,0.00804948945367817,0.00404100875551897
228_7,0.0069853067685213864,0.003504894766829538
229,0.0013759889920880633,0.0006884681583476765
23,0.0006853409935986235,0.00034278796011990285
230,0.0009924917995365063,0.0004964922820274759
231,0.003324127626354624,0.001664830868318605
232,0.008972273945050714,0.00450635308973246
232_0,0.005631159080244017,0.002823529411764706
232_1,0.006880867689078081,0.0034523112931538914
