Scan Name,Dice Coefficient,Jaccard Index
234_6,0.004703510834873173,0.00235729920862098
234_7,0.0020648091987249804,0.001033471560154504
235,0.006706753006475485,0.0033646594732567583
236,0.001795474948578961,0.0008985441310282074
237,0.0019322504679669102,0.000967059534602599
238,0.01343433497949276,0.0067625929593191055
238_0,0.009447568087285496,0.004746204086775731
238_1,0.010717575148622625,0.0053876588938462835
238_2,0.012523560209424084,0.006301237065604519
238_3,0.013593207578736041,0.0068431137220221925
238_4,0.012577825294006667,0.006328713372571356
238_5,0.01136220703534443,0.005713562859733086
238_6,0.009892654178067775,0.004970914859862507
238_7,0.007972833308725823,0.004002371775867181
239,0.0013841155149965398,0.0006925370331243984
24,0.0018159681380135785,0.0009088092533305794
240,0.0006153627681857449,0.00030777608106348476
241,0.0008728164844367384,0.00043659877752342293
242,0.0006748501948920821,0.00033753899157316447
243,0.0021036946136652494,0.0010529548545606107
244,0.0016316606145921648,0.0008164964298293362
245,0.001595843384672481,0.0007985588797890319
246,0.0009436571595919497,0.0004720513070937917
247,0.0012133403579354055,0.000607038451093468
248,0.026669170814160953,0.013514799657371276
248_0,0.014183760491943085,0.007142534243479047
248_1,0.01864844068256914,0.00941197971398547
248_2,0.020227907189602306,0.010217290799815072
248_3,0.02342417116244755,0.011850884150608873
248_4,0.026717016757139486,0.013539374222562434
248_5,0.02541525867402789,0.012871191669880447
248_6,0.02186160735782732,0.011051606621226874
248_7,0.016474143393283618,0.008305484568507961
249,0.0018279649148669566,0.0009148185855724256
25,0.018606439211917347,0.009390582254903863
250,0.004226437610322453,0.0021176939558523095
251,0.0016511127063890882,0.000826238459604124
252,0.0010986284863734627,0.0005496161551690513
253,0.002035056732006067,0.001018564784563939
254,0.002195552522660179,0.0010989826984480582
255,0.0005375431449103152,0.0002688438300341007
256,0.004838409527944916,0.0024250715085188407
257,0.017040436401420035,0.008593436151817372
257_0,0.004295517644799106,0.0021523816190109546
257_1,0.00829297188055333,0.004163750874737578
257_2,0.01253319909038832,0.006306117457988331
257_3,0.015186370319121335,0.007651282766313441
257_4,0.016199247272664204,0.008165763245322609
257_5,0.009360428700675064,0.0047022217560788015
257_6,0.0005583375499450386,0.00027924673194059025
